NORAD ID,REFERENCE ALTITUDE EPOCH,REFERENCE ALTITUDE (KM),REFERENCE TLE 1,REFERENCE TLE 2,PREDICTION EPOCH,PREDICTION ALTITUDE (KM),LAST TLE LINE 1,LAST TLE LINE 2,ESTIMATED REENTRY EPOCH,ESTIMATED REENTRY ALTITUDE (KM),MIN DST
55714,2023-09-22 12:59:48+00:00,281,1 55714U 23026V   23265.54152469  .01164142  65808-3  26069-2 0  9993,2 55714  42.9943 118.2941 0010905 283.0673  76.8987 15.96924539 33683,2023-10-02 08:59:48+00:00,99.1156328125,1 55714U 23026V   23266.96974499  .06917944  88448-5  36445-2 0  9992,2 55714  42.9897 109.1961 0016471 261.9297  97.9719 16.18790309 33748"}],2023-09-27 02:16:26+00:00,93.4645625,-88.0
45694,2023-09-21 20:55:19+00:00,285,1 45694U 20035AP  23264.87174233  .02644711  54900-2  67421-2 0  9997,2 45694  53.0194  83.4341 0016243 276.5528  83.4473 15.95872150183594,2023-09-26 00:55:19+00:00,96.1264609375,1 45694U 20035AP  23266.94919512  .11816025  11837-4  62175-2 0  9998,2 45694  53.0101  72.6186 0016256 280.7103 207.4319 16.19062915183920"}],2023-09-25 21:46:50+00:00,98.7898515625,-88.0
47779,2023-09-20 20:46:42+00:00,281,1 47779U 21017BK  23263.86576691  .00949751  43363-3  20123-2 0  9996,2 47779  53.0290 212.8836 0006307  71.9940  27.0964 15.98213705142490,2023-10-02 20:46:42+00:00,97.343703125,1 47779U 21017BK  23268.09052609  .70475072  12499-4  18938-2 0  9999,2 47779  53.0247 190.7431 0002821 231.5697 228.6459 16.45668240143172"}],2023-09-25 06:10:21+00:00,86.9796484375,-88.0
47886,2023-09-25 08:20:51+00:00,281,1 47886U 21021AC  23268.34781002  .03158099  11618-1  78046-2 0  9995,2 47886  53.0407 293.2087 0015488  38.4737  59.6011 15.97973213141200,2023-09-28 11:20:51+00:00,92.1309140625,1 47886U 21021AC  23270.52795309  .25011778  12244-4  42379-2 0  9998,2 47886  53.0284 281.7677 0006646  34.1069 107.3249 16.32311469141558,2023-09-28 04:40:15+00:00,97.627140625,-88.0
55476,2023-09-19 14:00:01+00:00,280,1 55476U 23015AD  23262.58334491  .01137738  63298-3  24201-2 0  9992,2 55476  42.9893  76.3938 0014395 301.4829   3.2366 15.97754121 36325,2023-09-29 13:00:01+00:00,99.456390625,1 55476U 23015AD  23269.60604913  .13610422  92221-5  36535-2 0  9993,2 55476  42.9857  31.5977 0012765 346.8005  12.4155 16.27025716 37468"}],2023-09-28 00:32:43+00:00,89.26934375,-88.0
44957,2023-09-26 14:00:02+00:00,284,1 44957U 20001AV  23269.58335648  .02874428  71196-2  78644-2 0  9998,2 44957  53.0450 324.8453 0007725  28.1013 329.1435 15.95149356206040,2023-09-30 09:00:02+00:00,93.97984375,1 44957U 20001AV  23272.59368113  .17156423  12040-4  49672-2 0  9994,2 44957  53.0354 309.1540 0002974  31.4923  98.5942 16.26677468206533"}],2023-09-30 18:14:54+00:00,97.846875,-88.0
47154,2023-09-20 02:09:50+00:00,281,1 47154U 20088AJ  23263.09016243  .00350142  59575-4  87474-3 0  9993,2 47154  53.0312 298.3644 0012655  29.8243 330.3503 15.95117621157468,2023-10-23 16:09:50+00:00,99.265015625,1 47154U 20088AJ  23274.35552285  .41168752  12524-4  16779-2 0  9996,2 47154  53.0419 239.3991 0009019  56.6947  65.4872 16.43074321159274"}],2023-10-01 16:31:57+00:00,95.1537421875,-88.0
57922,2023-09-30 01:36:48+00:00,236,1 57922U 23147K   23273.06721875  .02633953  17379-1  22323-2 0  9998,2 57922  42.9969 157.2655 0009568 266.3416 199.8636 16.16864940  2103,2023-10-02 10:36:48+00:00,99.0863046875,1 57922U 23147K   23274.71809485  .12914405  93469-5  76439-3 0  9996,2 57922  42.9978 146.4920 0000970 273.7795 147.0160 16.41461193  2375"}],2023-10-02 15:14:03+00:00,92.9034453125,-88.0
45180,2023-10-04 13:13:43+00:00,273,1 45180U 20012C   23277.55118656  .03610048  19921-1  66059-2 0  9994,2 45180  53.0151   0.7884 0014753 347.8909 151.2859 16.04044998201438,2023-10-06 22:13:43+00:00,91.278078125,1 45180U 20012C   23279.08557972  .22107216  12697-4  15470-2 0  9998,2 45180  52.9727 352.6586 0026615  31.2899  36.8838 16.38040394201680"}],2023-10-06 17:03:14+00:00,90.994796875,-163.0
44738,2023-10-03 09:20:37+00:00,280,1 44738U 19074AB  23276.38931334  .00467805  10466-3  93026-3 0  9994,2 44738  53.0395 159.3574 0005559 192.7015 167.3875 15.99326160215788,2023-10-27 04:20:37+00:00,98.26390625,1 44738U 19074AB  23281.01988625  .28591592  12172-4  41565-2 0  9993,2 44738  53.0523 135.1834 0007554 261.8968 246.3231 16.33786250216531"}],2023-10-08 14:28:38+00:00,91.539296875,-163.0
57466,2023-10-09 20:16:17+00:00,283,1 57466U 23107K   23282.84464140  .01110917  64228-3  18201-2 0  9998,2 57466  42.9961  55.2424 0023313 335.9678 154.1881 16.01924710 12840,2023-10-19 10:16:17+00:00,98.4793125,1 57466U 23107K   23289.66199799  .05260150  92380-5  10210-2 0  9993,2 57466  42.9870  11.5648 0011191  13.8816 136.9823 16.30550441 13943"}],2023-10-19 16:53:17+00:00,97.826046875,-163.0
51471,2023-10-14 06:13:53+00:00,283,1 51471U 22010R   23287.25964124  .02432332  40579-2  67280-2 0  9999,2 51471  53.2146 204.6765 0014020 174.9211 331.3526 15.94059127 95610,2023-10-19 00:13:53+00:00,94.132578125,1 51471U 22010R   23290.60820466  .42665862  12211-4  39450-2 0  9994,2 51471  53.2010 187.3030 0005839 208.1826 231.6702 16.37960387 96157"}],2023-10-17 23:35:49+00:00,89.04071875,-163.0
47899,2023-10-10 21:39:25+00:00,283,1 47899U 21021AR  23283.90237373  .01178489  70258-3  24846-2 0  9994,2 47899  53.0258 163.3323 0007586 219.0964 140.9517 15.98343726144879,2023-10-20 11:39:25+00:00,96.5580234375,1 47899U 21021AR  23291.71150547  .33612924  12526-4  97067-3 0  9992,2 47899  53.0080 122.0963 0006970 283.8779 126.1304 16.44876487145613"}],2023-10-19 02:04:34+00:00,85.656421875,-163.0
56402,2023-10-12 07:13:29+00:00,280,1 56402U 23061AE  23285.30102760  .00460642  94125-4  10596-2 0  9998,2 56402  42.9732 216.9375 0014136 189.6870 303.8794 15.96271119 25635,2023-11-06 11:13:29+00:00,99.7738515625,1 56402U 23061AE  23295.93154130  .38598748  93250-5  26187-2 0  9998,2 56402  42.9718 149.4708 0007861 282.6249 171.5905 16.40236707 27348"}],2023-10-23 07:21:25+00:00,82.394984375,-163.0
44754,2023-10-10 20:43:46+00:00,281,1 44754U 19074AT  23283.86372742  .08056112  13580+0  28938-1 0  9992,2 44754  53.0327  88.5254 0013547 333.7469  26.0296 15.94723804217449,2023-10-11 22:43:46+00:00,85.20121875,1 44754U 19074AT  23300.48495204  .04858212  12228-4  70761-3 0  9992,2 44754  53.0274   1.7292 0003032  17.5598  83.8412 16.33866160220113"}],2023-10-30 20:38:20+00:00,97.3871484375,-163.0
45584,2023-11-05 15:46:33+00:00,280,1 45584U 20025BF  23309.65733211  .00613145  17960-3  11384-2 0  9995,2 45584  53.0271 213.8344 0006369 186.5236 248.1093 16.00502607197445,2023-11-23 10:46:33+00:00,99.96059375,1 45584U 20025BF  23316.19169128  .24390335  12204-4  31778-2 0  9997,2 45584  53.0123 179.7116 0005307 257.9704 201.8709 16.34881513198491"}],2023-11-12 20:36:02+00:00,94.9637421875,-163.0
45365,2023-11-11 13:21:30+00:00,283,1 45365U 20019F   23315.55659811  .02560408  49861-2  64305-2 0  9994,2 45365  52.9682 308.3580 0012766  74.0452  27.0939 15.96122171202636,2023-11-15 21:21:30+00:00,94.975546875,1 45365U 20019F   23318.35936225  .53924435  12469-4  17119-2 0  9999,2 45365  52.9824 293.6367 0002755 156.0449 352.8877 16.44925963203081"}],2023-11-14 14:37:29+00:00,88.3123828125,-108.0
46056,2023-11-07 14:00:02+00:00,283,1 46056U 20055AF  23311.58335648  .00626485  17462-3  15578-2 0  9997,2 46056  53.0168 243.6690 0006487 159.3534 355.3965 15.95266412181345,2023-11-26 07:00:02+00:00,99.9615234375,1 46056U 20055AF  23318.26393810  .07955485  12169-4  95673-3 0  9991,2 46056  53.0058 208.4414 0008270 234.3093 224.8826 16.35546657182425"}],2023-11-16 06:20:04+00:00,94.496765625,-108.0
46710,2023-11-09 14:15:44+00:00,281,1 46710U 20073AS  23313.59425390  .00982559  48601-3  17977-2 0  9992,2 46710  53.0383  70.2318 0010415 344.1936 108.1760 16.00731970169771,2023-11-20 20:15:44+00:00,91.592671875,1 46710U 20073AS  23322.08907826  .19565268  12233-4  24672-2 0  9992,2 46710  53.0132  25.6156 0005022  88.3590 340.9364 16.35192779171144"}],2023-11-18 22:08:16+00:00,93.479125,-108.0
45577,2023-11-15 05:13:54+00:00,280,1 45577U 20025AY  23319.21799056  .01282519  88653-3  23869-2 0  9995,2 45577  53.0047 198.6693 0010232 197.5155 162.5523 16.00532351198493,2023-11-23 17:13:54+00:00,98.0381953125,1 45577U 20025AY  23325.67812227  .26997397  12393-4  15880-2 0  9995,2 45577  52.9788 164.6425 0006805 260.8993 178.3169 16.41626916199548"}],2023-11-22 04:16:30+00:00,91.396390625,-108.0
46134,2023-11-23 15:10:20+00:00,282,1 46134U 20057T   23327.63218052  .00817075  31732-3  16528-2 0  9997,2 46134  53.0420  30.2131 0011004  25.4490 132.1523 15.98934735181735,2023-12-07 11:10:20+00:00,97.999125,1 46134U 20057T   23333.65834697  .23154824  12201-4  38189-2 0  9994,2 46134  53.0255 358.7940 0005581  63.3554  39.2219 16.32603748182705"}],2023-11-30 10:48:01+00:00,92.3232109375,-108.0
46065,2023-11-22 07:01:56+00:00,278,1 46065U 20055AQ  23326.29301132  .00892685  39713-3  15915-2 0  9997,2 46065  53.0382 216.6207 0007766 206.3569 258.2763 16.01210595183044,2023-12-04 14:01:56+00:00,94.61765625,1 46065U 20055AQ  23333.48746806  .20771144  11950-4  27789-2 0  9991,2 46065  53.0253 178.8420 0015262 189.8366 255.1840 16.34234437184205"}],2023-11-30 06:41:57+00:00,99.8110703125,-108.0
45208,2023-12-02 02:59:13+00:00,272,1 45208U 20012AG  23336.12445039  .03835065  28950-1  87803-2 0  9992,2 45208  52.9848  32.0801 0007908  25.2056  57.1560 16.01929071210806,2023-12-04 04:59:13+00:00,97.767359375,1 45208U 20012AG  23339.60742730  .23662567  12169-4  36131-2 0  9999,2 45208  52.9905  13.7050 0001648 123.7319  12.5985 16.33414175211360"}],2023-12-06 07:34:42+00:00,93.92525,-98.0
45382,2023-12-04 19:56:57+00:00,280,1 45382U 20019Y   23338.83121513  .02400124  46667-2  45285-2 0  9997,2 45382  53.0029 197.9020 0013926 221.0746 248.6596 16.01142865206130,2023-12-09 02:56:57+00:00,95.7569375,1 45382U 20019Y   23341.80291712  .26086560  12380-4  15199-2 0  9995,2 45382  53.0001 182.1900 0005985 251.3915 220.5190 16.41726757206617"}],2023-12-08 08:16:12+00:00,88.2883515625,-78.0
45736,2023-11-30 18:11:30+00:00,278,1 45736U 20038G   23334.75798142  .03050125  11969-1  61787-2 0  9990,2 45736  53.0403 158.1466 0005201 248.5968 204.2068 16.01876366195105,2023-12-03 18:11:30+00:00,96.90184375,1 45736U 20038G   23342.85467821  .07079995  12401-4  51958-3 0  9992,2 45736  53.0159 115.1008 0005664 297.9865 223.0218 16.39904782196411"}],2023-12-10 14:30:44+00:00,99.3726640625,-108.0
45213,2023-11-30 07:22:13+00:00,282,1 45213U 20012AM  23334.30709802  .02667023  59004-2  63464-2 0  9995,2 45213  53.0406 302.8792 0007193  90.1324  15.3360 15.97454906211995,2023-12-04 06:22:13+00:00,99.0925,1 45213U 20012AM  23346.98946740  .35813585  12489-4  10739-2 0  9993,2 45213  53.0309 235.8505 0004957 262.4334 200.1544 16.44935712214054"}],2023-12-13 06:44:50+00:00,97.769875,-108.0
51800,2023-11-30 02:36:57+00:00,282,1 51800U 22017AJ  23334.10898891  .01269554  78650-3  32510-2 0  9999,2 51800  53.2077  53.6824 0010451   7.7121 352.7575 15.94773665 99462,2023-12-09 09:36:57+00:00,99.95725,1 51800U 22017AJ  23349.06988637  .09378091  12465-4  41561-3 0  9993,2 51800  53.1845 335.3391 0001003  42.8072  34.2792 16.43722239101879"}],2023-12-16 05:40:38+00:00,99.29115625,-108.0
44955,2023-12-12 16:20:40+00:00,281,1 44955U 20001AT  23346.68101852  .02044184  27517-2  43663-2 0  9990,2 44955  53.0349 325.2092 0004355 113.1789 240.7228 15.98660877217791,2023-12-18 00:20:40+00:00,97.75525,1 44955U 20001AT  23349.18505934  .13659819  11952-4  40595-2 0  9995,2 44955  53.0262 312.0791 0002691 148.7254 311.8339 16.26383729218207"}],2023-12-16 16:26:29+00:00,90.4119921875,-78.0
44956,2023-12-12 16:41:26+00:00,283,1 44956U 20001AU  23346.69544029  .01957173  23737-2  44912-2 0  9997,2 44956  53.0363 298.0767 0007753 109.6790 314.2149 15.97231335218232,2023-12-18 10:41:26+00:00,93.0531484375,1 44956U 20001AU  23355.97461545  .20516030  12010-4  35668-2 0  9995,2 44956  53.0279 249.6420 0008347 199.5300 280.9787 16.32007217219734"}],2023-12-22 19:23:27+00:00,91.564671875,-78.0
58618,2023-12-26 08:00:02+00:00,211,1 58618U 23203A   23360.33335648  .76986282  88072-5  19560-1 0  9997,2 58618  42.9951 292.4497 0020354 194.5782 222.3053 16.27217415   516"}],2023-12-26 14:00:02+00:00,97.5528203125,1 58618U 23203A   23360.33335648  .76986282  88072-5  19560-1 0  9997,2 58618  42.9951 292.4497 0020354 194.5782 222.3053 16.27217415   516"}],2023-12-26 14:00:02+00:00,97.5528203125,-27.0
52277,2023-12-27 18:21:44+00:00,286,1 52277U 22041S   23361.76509464  .02799032  70781-2  65601-2 0  9995,2 52277  53.2011  67.5357 0011475   8.3289  94.4705 15.97946271 95024,2023-12-31 11:21:44+00:00,99.5868203125,1 52277U 22041S   23364.25157378  .45960133  12333-4  53090-2 0  9994,2 52277  53.1807  54.5401 0007633  37.6503  81.3389 16.35936547 95422"}],2023-12-30 15:02:16+00:00,82.464671875,-27.0
44953,2023-12-26 14:19:54+00:00,282,1 44953U 20001AR  23360.59715692  .00410809  82216-4  83035-3 0  9993,2 44953  53.0409 274.9166 0006970 158.1401 266.8697 15.99033392221064,2024-01-22 21:19:54+00:00,96.51871875,1 44953U 20001AR  23364.47161760  .21582198  12122-4  29237-2 0  9991,2 44953  53.0342 254.6848 0005381 192.7794 341.7603 16.34513801221682"}],2023-12-31 06:19:08+00:00,98.6262890625,-27.0
58667,2024-01-02 15:19:54+00:00,257,1 58667U 23211A   24002.63882153  .01776003  22501-2  22295-2 0  9993,2 58667  42.9979 266.9498 0010336 239.8288 119.7642 16.07135279  1799,2024-01-08 04:19:54+00:00,93.963359375,1 58667U 23211A   24004.46080941  .13567732  91174-5  23791-2 0  9998,2 58667  42.9951 255.2184 0004756 247.8892 285.8895 16.31766205  2085"}],2024-01-05 16:03:34+00:00,96.5316171875,-24.0
52624,2024-12-24 22:00:01+00:00,276,1 52624U 22052AC  24359.91667824  .01073337  58819-3  20205-2 0  9995,2 52624  53.2104  66.2215 0001854  78.5941 340.0850 16.00374297  5970,2025-01-04 06:00:01+00:00,94.2424921875,1 52624U 22052AC  25005.00852006  .16627700  12461-4  13998-3 0  9993,2 52624  53.1883   7.9550 0012730 156.2951 306.7271 16.51135566147004"}],2025-01-05 13:12:16+00:00,95.8200546875,-210.0
48587,2024-12-30 14:00:02+00:00,283,1 48587U 21041AL  24365.58335648  .01102958  61738-3  21671-2 0  9995,2 48587  53.0455 276.7544 0004774 258.2103 212.2621 15.99607721  5912,2025-01-09 16:00:02+00:00,96.8908203125,1 48587U 21041AL  25006.78148885  .05062319  11977-4  15025-2 0  9992,2 48587  53.0334 239.0273 0005130 255.5488 191.2943 16.26372822201375"}],2025-01-10 14:45:21+00:00,97.7817109375,-210.0
46768,2024-12-31 20:00:01+00:00,281,1 46768U 20074AF  24366.83334491  .01042699  55054-3  19550-2 0  9995,2 46768  53.0373  90.9765 0011496 355.3308 181.6857 16.00298029  6018,2025-01-11 11:00:01+00:00,91.448453125,1 46768U 20074AF  25008.11893997  .34741261  13152-4  21938-3 0  9996,2 46768  53.0218  52.6107 0029132 342.0391  50.0029 16.51411414232823"}],2025-01-08 08:51:16+00:00,96.6645078125,-145.0
48114,2023-12-28 16:57:24+00:00,281,1 48114U 21027Y   23362.70652676  .01605551  13884-2  39820-2 0  9998,2 48114  53.0293  87.8860 0009801  16.5933 343.5413 15.95523174152300,2024-01-04 20:57:24+00:00,99.670203125,1 48114U 21027Y   24011.39546841  .17816709  12291-4  51333-3 0  9994,2 48114  52.9864  16.1632 0011513 186.6683 321.2220 16.44327929154517"}],2024-01-11 23:29:28+00:00,96.817625,-27.0
47809,2023-12-31 06:46:06+00:00,279,1 47809U 21018Y   23365.28200924  .01500995  12997-2  27560-2 0  9997,2 47809  53.0194 161.8110 0009409 316.6244 108.8888 16.00885179156804,2024-01-07 12:46:06+00:00,95.8848984375,1 47809U 21018Y   24010.77274825  .06347290  12328-4  76252-3 0  9995,2 47809  53.0212 106.6029 0007080 344.1842 154.0964 16.35594942158492"}],2024-01-13 04:32:45+00:00,99.045796875,-27.0
45571,2023-12-29 04:51:55+00:00,280,1 45571U 20025AS  23363.20272554  .02288064  37009-2  51961-2 0  9990,2 45571  53.0387  10.4716 0008390  75.7266 284.4700 15.97742560204997,2024-01-02 22:51:55+00:00,97.664609375,1 45571U 20025AS  24012.23037580  .13216724  12425-4  11503-2 0  9994,2 45571  53.0021 296.5798 0006501 342.2908 140.2223 16.38457363207268"}],2024-01-13 06:31:44+00:00,98.4363984375,-27.0
45705,2024-01-17 16:01:46+00:00,282,1 45705U 20035BA  24017.66789417  .02691355  62639-2  60960-2 0  9995,2 45705  53.0442 297.6017 0007990 139.4309 299.7191 15.98431272200975,2024-01-21 13:01:46+00:00,98.4910546875,1 45705U 20035BA  24020.16317675  .25198785  12140-4  31609-2 0  9993,2 45705  53.0350 284.5087 0005553 197.7612 314.3394 16.35230808201381"}],2024-01-20 17:54:58+00:00,96.959,-26.0
57706,2024-01-25 08:02:18+00:00,266,1 57706U 23129J   24025.33493500  .03253452  14400-1  74006-2 0  9995,2 57706  42.9964 329.5709 0025363 190.4651 306.7605 15.99456815 24478,2024-01-28 04:02:18+00:00,96.832453125,1 57706U 23129J   24026.99464693  .42642403  92048-5  35635-2 0  9993,2 57706  42.9861 318.9836 0006951 206.9992 207.9401 16.38552902 24744"}],2024-01-27 06:52:17+00:00,97.3044453125,-27.0
46680,2024-01-18 17:42:02+00:00,281,1 46680U 20073L   24018.73752205  .00718312  24645-3  13613-2 0  9994,2 46680  53.0437 122.7197 0010316   0.1457  99.7818 16.00083907180189,2024-02-03 05:42:02+00:00,96.473109375,1 46680U 20073L   24028.15547810  .66868100  12736-4  84100-3 0  9997,2 46680  53.0214  73.2312 0008844 356.1896  56.0878 16.49006033181704"}],2024-01-28 07:43:53+00:00,93.1889765625,-26.0
44964,2024-01-24 04:00:01+00:00,281,1 44964U 20001BC  24024.16667824  .02748462  61165-2  73815-2 0  9992,2 44964  53.0378 114.7657 0009687  14.6364 355.2044 15.95218865224517,2024-01-28 05:00:01+00:00,94.0103671875,1 44964U 20001BC  24033.53663715  .17384821  12244-4  28081-2 0  9990,2 44964  53.0319  66.1116 0005438  28.9608  94.6425 16.32813430226016"}],2024-02-03 10:52:45+00:00,97.4516171875,-27.0
45102,2024-01-31 07:02:25+00:00,281,1 45102U 20006BL  24031.29335009  .02394053  42638-2  53884-2 0  9992,2 45102  53.0401  49.9708 0008097  71.9715  19.7995 15.98049559222166,2024-02-04 20:02:25+00:00,97.38353125,1 45102U 20006BL  24045.86310880  .20159897  12416-4  10905-2 0  9995,2 45102  53.0251 333.2971 0005122 262.6305 210.5445 16.42320243224514"}],2024-02-15 12:42:53+00:00,88.7299921875,-112.0
50162,2024-02-07 03:04:51+00:00,287,1 50162U 21125G   24038.12836606  .00977558  43082-3  26668-2 0  9995,2 50162  53.1669 102.9053 0009692  30.1010 335.5668 15.93520858125681,2024-02-19 10:04:51+00:00,97.4933984375,1 50162U 21125G   24049.20998973  .37450289  12360-4  25862-2 0  9990,2 50162  53.1503  45.1736 0003146  94.8554 359.1604 16.40450034127463"}],2024-02-18 14:02:23+00:00,91.0117265625,-112.0
57259,2024-02-07 04:15:17+00:00,281,1 57259U 23094AT  24038.17728504  .00360358  58296-4  94274-3 0  9995,2 57259  42.9844 105.1727 0018067  37.5384 322.6572 15.93805419 33925,2024-03-11 12:15:17+00:00,98.316984375,1 57259U 23094AT  24061.13830567  .03349843  90977-5  52770-3 0  9997,2 57259  42.9758 319.2250 0013112 240.7276 249.3591 16.32557547 37629"}],2024-03-05 13:19:10+00:00,98.970515625,-112.0
58950,2024-02-26 12:00:01+00:00,278,1 58950U 24027V   24057.50001157 -.00466402  89626-4 -72425-3 0  9991,2 58950  53.1623 153.8216 0003249  15.6582 212.5414 16.03321756  3310,2024-04-05 23:00:01+00:00,99.3026875,1 58950U 24027V   24064.42137150  .83069799  12477-4  23961-2 0  9990,2 58950  53.1544 117.4851 0002550 154.2026 326.7997 16.45373278  4429"}],2024-03-04 13:06:46+00:00,99.380421875,-128.0
46569,2024-02-26 20:56:24+00:00,279,1 46569U 20070AP  24057.87250117  .00768043  28439-3  14361-2 0  9992,2 46569  53.0436 217.4486 0009489 306.6833 207.4524 16.00338423188083,2024-03-12 01:56:24+00:00,99.3939765625,1 46569U 20070AP  24067.53740524  .99999999  12717-4  10326-2 0  9996,2 46569  53.0282 166.6372 0005367  17.2927  79.7579 16.50892994189647"}],2024-03-07 15:53:52+00:00,68.6414296875,-128.0
45768,2024-03-06 15:12:28+00:00,277,1 45768U 20038AQ  24066.63366057  .02635966  58587-2  59062-2 0  9993,2 45768  53.0403 204.2440 0007085 296.9044  63.0897 15.98541547207817,2024-03-10 16:12:28+00:00,97.2471875,1 45768U 20038AQ  24069.18943554  .22505575  12404-4  19819-2 0  9999,2 45768  53.0300 190.8435 0006252 324.1447 104.6413 16.38364016208224"}],2024-03-09 19:32:47+00:00,94.65771875,-128.0
46365,2024-03-18 14:00:01+00:00,280,1 46365U 20062AS  24078.58334491  .00627527  18496-3  12475-2 0  9993,2 46365  53.0371 262.3605 0008126 270.8529 235.8457 15.99283674  6014,2024-04-05 06:00:01+00:00,99.4467265625,1 46365U 20062AS  24086.95030299  .08992137  12367-4  90677-3 0  9995,2 46365  53.0312 218.4072 0008388 307.3143 155.7057 16.37125342198688"}],2024-03-28 12:48:26+00:00,93.8535234375,-128.0
48109,2024-03-20 22:00:01+00:00,280,1 48109U 21027T   24080.91667824  .00675447  20773-3  15300-2 0  9997,2 48109  53.0380  92.2887 0010029  57.0370 359.0972 15.96918655164600,2024-04-06 23:00:01+00:00,97.542984375,1 48109U 21027T   24086.96888912  .22945485  12092-4  40039-2 0  9990,2 48109  53.0251  60.8242 0003818 144.5779 319.9122 16.32071920165571"}],2024-03-27 16:15:12+00:00,99.6131484375,-128.0
