NORAD CAT ID,NAME,PAYLOAD NAME,LAUNCH DATE,REENTRY DATE,MASS (kg),DRY MASS (kg)
58186,Starlink 30755,Starlink Group 6-25-12,2023 Oct 30,-,730,700
58187,Starlink 30760,Starlink Group 6-25-13,2023 Oct 30,-,730,700
58188,Starlink 30826,Starlink Group 6-25-14,2023 Oct 30,-,730,700
58189,Starlink 30796,Starlink Group 6-25-15,2023 Oct 30,-,730,700
58190,Starlink 30820,Starlink Group 6-25-16,2023 Oct 30,-,730,700
58191,Starlink 30785,Starlink Group 6-25-17,2023 Oct 30,-,730,700
58192,Starlink 30807,Starlink Group 6-25-18,2023 Oct 30,-,730,700
58193,Starlink 30822,Starlink Group 6-25-19,2023 Oct 30,-,730,700
58194,Starlink 30830,Starlink Group 6-25-20,2023 Oct 30,-,730,700
58195,Starlink 30827,Starlink Group 6-25-21,2023 Oct 30,-,730,700
58196,Starlink 30798,Starlink Group 6-25-22,2023 Oct 30,-,730,700
58197,Starlink 30762,Starlink Group 6-25-23,2023 Oct 30,-,730,700
58206,Starlink 30800,Starlink Group 6-26-01,2023 Nov  4,-,730,700
58207,Starlink 30845,Starlink Group 6-26-02,2023 Nov  4,-,730,700
58208,Starlink 30841,Starlink Group 6-26-03,2023 Nov  4,-,730,700
58209,Starlink 30839,Starlink Group 6-26-04,2023 Nov  4,-,730,700
58210,Starlink 30846,Starlink Group 6-26-05,2023 Nov  4,-,730,700
58211,Starlink 30838,Starlink Group 6-26-06,2023 Nov  4,-,730,700
58212,Starlink 30837,Starlink Group 6-26-07,2023 Nov  4,-,730,700
58213,Starlink 30813,Starlink Group 6-26-08,2023 Nov  4,-,730,700
58214,Starlink 30805,Starlink Group 6-26-09,2023 Nov  4,-,730,700
58215,Starlink 30851,Starlink Group 6-26-10,2023 Nov  4,-,730,700
58216,Starlink 30786,Starlink Group 6-26-11,2023 Nov  4,2024 Nov 20 0300?,730,700
58217,Starlink 30818,Starlink Group 6-26-12,2023 Nov  4,-,730,700
58218,Starlink 30794,Starlink Group 6-26-13,2023 Nov  4,-,730,700
58219,Starlink 30835,Starlink Group 6-26-14,2023 Nov  4,-,730,700
58220,Starlink 30792,Starlink Group 6-26-15,2023 Nov  4,-,730,700
58221,Starlink 30836,Starlink Group 6-26-16,2023 Nov  4,-,730,700
58222,Starlink 30855,Starlink Group 6-26-17,2023 Nov  4,-,730,700
58223,Starlink 30840,Starlink Group 6-26-18,2023 Nov  4,-,730,700
58224,Starlink 30875,Starlink Group 6-26-19,2023 Nov  4,-,730,700
58225,Starlink 30872,Starlink Group 6-26-20,2023 Nov  4,-,730,700
58226,Starlink 30865,Starlink Group 6-26-21,2023 Nov  4,-,730,700
58227,Starlink 30874,Starlink Group 6-26-22,2023 Nov  4,-,730,700
58228,Starlink 30871,Starlink Group 6-26-23,2023 Nov  4,-,730,700
58230,Starlink 30861,Starlink Group 6-27-01,2023 Nov  8,-,730,700
58231,Starlink 30867,Starlink Group 6-27-02,2023 Nov  8,-,730,700
58232,Starlink 30880,Starlink Group 6-27-03,2023 Nov  8,-,730,700
58233,Starlink 30777,Starlink Group 6-27-04,2023 Nov  8,-,730,700
58234,Starlink 30860,Starlink Group 6-27-05,2023 Nov  8,-,730,700
58235,Starlink 30879,Starlink Group 6-27-06,2023 Nov  8,-,730,700
58236,Starlink 30853,Starlink Group 6-27-07,2023 Nov  8,-,730,700
58237,Starlink 30866,Starlink Group 6-27-08,2023 Nov  8,-,730,700
58238,Starlink 30817,Starlink Group 6-27-09,2023 Nov  8,-,730,700
58239,Starlink 30847,Starlink Group 6-27-10,2023 Nov  8,-,730,700
58240,Starlink 30848,Starlink Group 6-27-11,2023 Nov  8,-,730,700
58241,Starlink 30843,Starlink Group 6-27-12,2023 Nov  8,-,730,700
58242,Starlink 30877,Starlink Group 6-27-13,2023 Nov  8,-,730,700
58243,Starlink 30864,Starlink Group 6-27-14,2023 Nov  8,-,730,700
58244,Starlink 30854,Starlink Group 6-27-15,2023 Nov  8,-,730,700
58245,Starlink 30849,Starlink Group 6-27-16,2023 Nov  8,-,730,700
58246,Starlink 30886,Starlink Group 6-27-17,2023 Nov  8,-,730,700
58247,Starlink 30850,Starlink Group 6-27-18,2023 Nov  8,-,730,700
58248,Starlink 30823,Starlink Group 6-27-19,2023 Nov  8,-,730,700
58249,Starlink 30873,Starlink Group 6-27-20,2023 Nov  8,-,730,700
58250,Starlink 30808,Starlink Group 6-27-21,2023 Nov  8,-,730,700
58251,Starlink 30881,Starlink Group 6-27-22,2023 Nov  8,-,730,700
58252,Starlink 30883,Starlink Group 6-27-23,2023 Nov  8,-,730,700
58351,Starlink 30901,Starlink Group 6-28-01,2023 Nov 18,2024 May  2 0152,730,700
58352,Starlink 30907,Starlink Group 6-28-02,2023 Nov 18,-,730,700
58353,Starlink 30896,Starlink Group 6-28-03,2023 Nov 18,-,730,700
58354,Starlink 30832,Starlink Group 6-28-04,2023 Nov 18,-,730,700
58355,Starlink 30903,Starlink Group 6-28-05,2023 Nov 18,-,730,700
58356,Starlink 30905,Starlink Group 6-28-06,2023 Nov 18,-,730,700
58357,Starlink 30842,Starlink Group 6-28-07,2023 Nov 18,-,730,700
58358,Starlink 30858,Starlink Group 6-28-08,2023 Nov 18,-,730,700
58359,Starlink 30878,Starlink Group 6-28-09,2023 Nov 18,-,730,700
58360,Starlink 30897,Starlink Group 6-28-10,2023 Nov 18,-,730,700
58361,Starlink 30885,Starlink Group 6-28-11,2023 Nov 18,-,730,700
58362,Starlink 30890,Starlink Group 6-28-12,2023 Nov 18,-,730,700
58363,Starlink 30909,Starlink Group 6-28-13,2023 Nov 18,-,730,700
58364,Starlink 30904,Starlink Group 6-28-14,2023 Nov 18,-,730,700
58365,Starlink 30918,Starlink Group 6-28-15,2023 Nov 18,-,730,700
58366,Starlink 30892,Starlink Group 6-28-16,2023 Nov 18,-,730,700
58367,Starlink 30891,Starlink Group 6-28-17,2023 Nov 18,-,730,700
58368,Starlink 30889,Starlink Group 6-28-18,2023 Nov 18,-,730,700
58369,Starlink 30870,Starlink Group 6-28-19,2023 Nov 18,-,730,700
58370,Starlink 30888,Starlink Group 6-28-20,2023 Nov 18,-,730,700
58371,Starlink 30859,Starlink Group 6-28-21,2023 Nov 18,-,730,700
58372,Starlink 30884,Starlink Group 6-28-22,2023 Nov 18,-,730,700
58373,Starlink 30852,Starlink Group 6-28-23,2023 Nov 18,-,730,700
58374,Starlink 30911,Starlink Group 7-7-01,2023 Nov 20,-,730,700
58375,Starlink 30894,Starlink Group 7-7-02,2023 Nov 20,-,730,700
58376,Starlink 30910,Starlink Group 7-7-03,2023 Nov 20,-,730,700
58377,Starlink 30914,Starlink Group 7-7-04,2023 Nov 20,-,730,700
58378,Starlink 30920,Starlink Group 7-7-05,2023 Nov 20,-,730,700
58379,Starlink 30882,Starlink Group 7-7-06,2023 Nov 20,-,730,700
58380,Starlink 30915,Starlink Group 7-7-07,2023 Nov 20,-,730,700
58381,Starlink 30923,Starlink Group 7-7-08,2023 Nov 20,-,730,700
58382,Starlink 30927,Starlink Group 7-7-09,2023 Nov 20,-,730,700
58383,Starlink 30921,Starlink Group 7-7-10,2023 Nov 20,-,730,700
58384,Starlink 30825,Starlink Group 7-7-11,2023 Nov 20,-,730,700
58385,Starlink 30930,Starlink Group 7-7-12,2023 Nov 20,-,730,700
58386,Starlink 30929,Starlink Group 7-7-13,2023 Nov 20,-,730,700
58387,Starlink 30898,Starlink Group 7-7-14,2023 Nov 20,-,730,700
58388,Starlink 30913,Starlink Group 7-7-15,2023 Nov 20,-,730,700
58389,Starlink 30938,Starlink Group 7-7-16,2023 Nov 20,-,730,700
58390,Starlink 30868,Starlink Group 7-7-17,2023 Nov 20,-,730,700
58391,Starlink 30916,Starlink Group 7-7-18,2023 Nov 20,-,730,700
58392,Starlink 30937,Starlink Group 7-7-19,2023 Nov 20,-,730,700
58393,Starlink 30939,Starlink Group 7-7-20,2023 Nov 20,-,730,700
58394,Starlink 30887,Starlink Group 7-7-21,2023 Nov 20,-,730,700
58395,Starlink 30934,Starlink Group 7-7-22,2023 Nov 20,-,730,700
58402,Starlink 30964,Starlink Group 6-29-01,2023 Nov 22,-,730,700
58403,Starlink 30844,Starlink Group 6-29-02,2023 Nov 22,-,730,700
58404,Starlink 30876,Starlink Group 6-29-03,2023 Nov 22,-,730,700
58405,Starlink 30952,Starlink Group 6-29-04,2023 Nov 22,-,730,700
58406,Starlink 30925,Starlink Group 6-29-05,2023 Nov 22,-,730,700
58407,Starlink 30954,Starlink Group 6-29-06,2023 Nov 22,-,730,700
58408,Starlink 30906,Starlink Group 6-29-07,2023 Nov 22,-,730,700
58409,Starlink 30940,Starlink Group 6-29-08,2023 Nov 22,-,730,700
58410,Starlink 30933,Starlink Group 6-29-09,2023 Nov 22,-,730,700
58411,Starlink 30919,Starlink Group 6-29-10,2023 Nov 22,-,730,700
58412,Starlink 30924,Starlink Group 6-29-11,2023 Nov 22,-,730,700
58413,Starlink 30931,Starlink Group 6-29-12,2023 Nov 22,-,730,700
58414,Starlink 30922,Starlink Group 6-29-13,2023 Nov 22,-,730,700
58415,Starlink 30949,Starlink Group 6-29-14,2023 Nov 22,-,730,700
58416,Starlink 30967,Starlink Group 6-29-15,2023 Nov 22,-,730,700
58417,Starlink 30955,Starlink Group 6-29-16,2023 Nov 22,-,730,700
58418,Starlink 30895,Starlink Group 6-29-17,2023 Nov 22,-,730,700
58419,Starlink 30917,Starlink Group 6-29-18,2023 Nov 22,-,730,700
58420,Starlink 30899,Starlink Group 6-29-19,2023 Nov 22,-,730,700
58421,Starlink 30902,Starlink Group 6-29-20,2023 Nov 22,-,730,700
58422,Starlink 30912,Starlink Group 6-29-21,2023 Nov 22,-,730,700
58423,Starlink 30900,Starlink Group 6-29-22,2023 Nov 22,-,730,700
58424,Starlink 30908,Starlink Group 6-29-23,2023 Nov 22,-,730,700
58437,Starlink 30869,Starlink Group 6-30-01,2023 Nov 28,-,730,700
58438,Starlink 30969,Starlink Group 6-30-02,2023 Nov 28,-,730,700
58439,Starlink 30951,Starlink Group 6-30-03,2023 Nov 28,-,730,700
58440,Starlink 30950,Starlink Group 6-30-04,2023 Nov 28,-,730,700
58441,Starlink 30942,Starlink Group 6-30-05,2023 Nov 28,-,730,700
58442,Starlink 30959,Starlink Group 6-30-06,2023 Nov 28,-,730,700
58443,Starlink 30971,Starlink Group 6-30-07,2023 Nov 28,-,730,700
58444,Starlink 30963,Starlink Group 6-30-08,2023 Nov 28,-,730,700
58445,Starlink 30961,Starlink Group 6-30-09,2023 Nov 28,-,730,700
58446,Starlink 30975,Starlink Group 6-30-10,2023 Nov 28,-,730,700
58447,Starlink 30976,Starlink Group 6-30-11,2023 Nov 28,-,730,700
58448,Starlink 30926,Starlink Group 6-30-12,2023 Nov 28,-,730,700
58449,Starlink 30943,Starlink Group 6-30-13,2023 Nov 28,-,730,700
58450,Starlink 30946,Starlink Group 6-30-14,2023 Nov 28,-,730,700
58451,Starlink 30944,Starlink Group 6-30-15,2023 Nov 28,-,730,700
58452,Starlink 30928,Starlink Group 6-30-16,2023 Nov 28,-,730,700
58453,Starlink 30957,Starlink Group 6-30-17,2023 Nov 28,-,730,700
58454,Starlink 30966,Starlink Group 6-30-18,2023 Nov 28,-,730,700
58455,Starlink 30935,Starlink Group 6-30-19,2023 Nov 28,-,730,700
58456,Starlink 30960,Starlink Group 6-30-20,2023 Nov 28,-,730,700
58457,Starlink 30958,Starlink Group 6-30-21,2023 Nov 28,-,730,700
58458,Starlink 30962,Starlink Group 6-30-22,2023 Nov 28,-,730,700
58459,Starlink 30977,Starlink Group 6-30-23,2023 Nov 28,-,730,700
58473,Starlink 30947,Starlink Group 6-31-01,2023 Dec  3,-,730,700
58474,Starlink 30995,Starlink Group 6-31-02,2023 Dec  3,-,730,700
58475,Starlink 30941,Starlink Group 6-31-03,2023 Dec  3,-,730,700
58476,Starlink 30980,Starlink Group 6-31-04,2023 Dec  3,-,730,700
58477,Starlink 30965,Starlink Group 6-31-05,2023 Dec  3,-,730,700
58478,Starlink 30990,Starlink Group 6-31-06,2023 Dec  3,-,730,700
58479,Starlink 30974,Starlink Group 6-31-07,2023 Dec  3,2024 Nov  6 1844,730,700
58480,Starlink 30984,Starlink Group 6-31-08,2023 Dec  3,-,730,700
58481,Starlink 30956,Starlink Group 6-31-09,2023 Dec  3,-,730,700
58482,Starlink 30997,Starlink Group 6-31-10,2023 Dec  3,-,730,700
58483,Starlink 30994,Starlink Group 6-31-11,2023 Dec  3,-,730,700
58484,Starlink 30991,Starlink Group 6-31-12,2023 Dec  3,-,730,700
58485,Starlink 30979,Starlink Group 6-31-13,2023 Dec  3,-,730,700
58486,Starlink 31005,Starlink Group 6-31-14,2023 Dec  3,-,730,700
58487,Starlink 30987,Starlink Group 6-31-15,2023 Dec  3,-,730,700
58488,Starlink 31000,Starlink Group 6-31-16,2023 Dec  3,-,730,700
58489,Starlink 30993,Starlink Group 6-31-17,2023 Dec  3,-,730,700
58490,Starlink 30978,Starlink Group 6-31-18,2023 Dec  3,-,730,700
58491,Starlink 30953,Starlink Group 6-31-19,2023 Dec  3,-,730,700
58492,Starlink 30986,Starlink Group 6-31-20,2023 Dec  3,-,730,700
58493,Starlink 30985,Starlink Group 6-31-21,2023 Dec  3,-,730,700
58494,Starlink 30981,Starlink Group 6-31-22,2023 Dec  3,-,730,700
58495,Starlink 31002,Starlink Group 6-31-23,2023 Dec  3,-,730,700
58508,Starlink 31026,Starlink Group 6-33-01,2023 Dec  7,-,730,700
58509,Starlink 31020,Starlink Group 6-33-02,2023 Dec  7,-,730,700
58510,Starlink 30989,Starlink Group 6-33-03,2023 Dec  7,-,730,700
58511,Starlink 30968,Starlink Group 6-33-04,2023 Dec  7,-,730,700
58512,Starlink 30982,Starlink Group 6-33-05,2023 Dec  7,-,730,700
58513,Starlink 30998,Starlink Group 6-33-06,2023 Dec  7,-,730,700
58514,Starlink 30983,Starlink Group 6-33-07,2023 Dec  7,-,730,700
58515,Starlink 31017,Starlink Group 6-33-08,2023 Dec  7,-,730,700
58516,Starlink 31028,Starlink Group 6-33-09,2023 Dec  7,-,730,700
58517,Starlink 31011,Starlink Group 6-33-10,2023 Dec  7,-,730,700
58518,Starlink 31021,Starlink Group 6-33-11,2023 Dec  7,-,730,700
58519,Starlink 31010,Starlink Group 6-33-12,2023 Dec  7,-,730,700
58520,Starlink 31003,Starlink Group 6-33-13,2023 Dec  7,-,730,700
58521,Starlink 31015,Starlink Group 6-33-14,2023 Dec  7,-,730,700
58522,Starlink 31023,Starlink Group 6-33-15,2023 Dec  7,-,730,700
58523,Starlink 30932,Starlink Group 6-33-16,2023 Dec  7,-,730,700
58524,Starlink 30992,Starlink Group 6-33-17,2023 Dec  7,-,730,700
58525,Starlink 30948,Starlink Group 6-33-18,2023 Dec  7,-,730,700
58526,Starlink 31013,Starlink Group 6-33-19,2023 Dec  7,-,730,700
58527,Starlink 31001,Starlink Group 6-33-20,2023 Dec  7,-,730,700
58528,Starlink 31004,Starlink Group 6-33-21,2023 Dec  7,-,730,700
58529,Starlink 30988,Starlink Group 6-33-22,2023 Dec  7,-,730,700
58530,Starlink 31009,Starlink Group 6-33-23,2023 Dec  7,-,730,700
58531,Starlink 31012,Starlink Group 7-8-01,2023 Dec  8,-,730,700
58532,Starlink 31035,Starlink Group 7-8-02,2023 Dec  8,-,730,700
58533,Starlink 31036,Starlink Group 7-8-03,2023 Dec  8,-,730,700
58534,Starlink 30936,Starlink Group 7-8-04,2023 Dec  8,-,730,700
58535,Starlink 31032,Starlink Group 7-8-05,2023 Dec  8,-,730,700
58536,Starlink 31037,Starlink Group 7-8-06,2023 Dec  8,-,730,700
58537,Starlink 31041,Starlink Group 7-8-07,2023 Dec  8,-,730,700
58538,Starlink 31014,Starlink Group 7-8-08,2023 Dec  8,-,730,700
58539,Starlink 31055,Starlink Group 7-8-09,2023 Dec  8,-,730,700
58540,Starlink 31019,Starlink Group 7-8-10,2023 Dec  8,-,730,700
58541,Starlink 31045,Starlink Group 7-8-11,2023 Dec  8,-,730,700
58542,Starlink 31030,Starlink Group 7-8-12,2023 Dec  8,-,730,700
58543,Starlink 31049,Starlink Group 7-8-13,2023 Dec  8,-,730,700
58544,Starlink 31048,Starlink Group 7-8-14,2023 Dec  8,-,730,700
58545,Starlink 31057,Starlink Group 7-8-15,2023 Dec  8,-,730,700
58546,Starlink 31050,Starlink Group 7-8-16,2023 Dec  8,-,730,700
58547,Starlink 31063,Starlink Group 7-8-17,2023 Dec  8,-,730,700
58548,Starlink 31016,Starlink Group 7-8-18,2023 Dec  8,-,730,700
58549,Starlink 31053,Starlink Group 7-8-19,2023 Dec  8,-,730,700
58550,Starlink 31056,Starlink Group 7-8-20,2023 Dec  8,-,730,700
58551,Starlink 30999,Starlink Group 7-8-21,2023 Dec  8,-,730,700
58552,Starlink 31046,Starlink Group 7-8-22,2023 Dec  8,-,730,700
58589,Starlink 31044,Starlink Group 6-34-01,2023 Dec 19,-,730,700
58590,Starlink 31062,Starlink Group 6-34-02,2023 Dec 19,-,730,700
58591,Starlink 31043,Starlink Group 6-34-03,2023 Dec 19,2025 May  8,730,700
58592,Starlink 31096,Starlink Group 6-34-04,2023 Dec 19,-,730,700
58593,Starlink 31094,Starlink Group 6-34-05,2023 Dec 19,-,730,700
58594,Starlink 31075,Starlink Group 6-34-06,2023 Dec 19,-,730,700
58595,Starlink 30857,Starlink Group 6-34-07,2023 Dec 19,-,730,700
58596,Starlink 31059,Starlink Group 6-34-08,2023 Dec 19,-,730,700
58597,Starlink 31087,Starlink Group 6-34-09,2023 Dec 19,-,730,700
58598,Starlink 31079,Starlink Group 6-34-10,2023 Dec 19,-,730,700
58599,Starlink 31072,Starlink Group 6-34-11,2023 Dec 19,2025 May 23 0016,730,700
58600,Starlink 31052,Starlink Group 6-34-12,2023 Dec 19,-,730,700
58601,Starlink 31074,Starlink Group 6-34-13,2023 Dec 19,-,730,700
58602,Starlink 31071,Starlink Group 6-34-14,2023 Dec 19,-,730,700
58603,Starlink 31080,Starlink Group 6-34-15,2023 Dec 19,-,730,700
58604,Starlink 31088,Starlink Group 6-34-16,2023 Dec 19,-,730,700
58605,Starlink 31038,Starlink Group 6-34-17,2023 Dec 19,-,730,700
58606,Starlink 31082,Starlink Group 6-34-18,2023 Dec 19,-,730,700
58607,Starlink 31069,Starlink Group 6-34-19,2023 Dec 19,-,730,700
58608,Starlink 31067,Starlink Group 6-34-20,2023 Dec 19,-,730,700
58609,Starlink 31085,Starlink Group 6-34-21,2023 Dec 19,-,730,700
58610,Starlink 31089,Starlink Group 6-34-22,2023 Dec 19,-,730,700
58611,Starlink 31061,Starlink Group 6-34-23,2023 Dec 19,-,730,700
58618,Starlink 31119,Starlink Group 6-32-02,2023 Dec 23,2023 Dec 26 1239?,730,700
58619,Starlink 31054,Starlink Group 6-32-01,2023 Dec 23,-,730,700
58620,Starlink 31118,Starlink Group 6-32-03,2023 Dec 23,2024 Nov 28 0849,730,700
58621,Starlink 31134,Starlink Group 6-32-04,2023 Dec 23,-,730,700
58622,Starlink 31133,Starlink Group 6-32-05,2023 Dec 23,-,730,700
58623,Starlink 31068,Starlink Group 6-32-06,2023 Dec 23,-,730,700
58624,Starlink 31129,Starlink Group 6-32-07,2023 Dec 23,-,730,700
58625,Starlink 30774,Starlink Group 6-32-08,2023 Dec 23,-,730,700
58626,Starlink 31086,Starlink Group 6-32-09,2023 Dec 23,-,730,700
58627,Starlink 31065,Starlink Group 6-32-10,2023 Dec 23,-,730,700
58628,Starlink 31092,Starlink Group 6-32-11,2023 Dec 23,-,730,700
58629,Starlink 31091,Starlink Group 6-32-12,2023 Dec 23,-,730,700
58630,Starlink 31084,Starlink Group 6-32-13,2023 Dec 23,-,730,700
58631,Starlink 31064,Starlink Group 6-32-14,2023 Dec 23,-,730,700
58632,Starlink 31081,Starlink Group 6-32-15,2023 Dec 23,-,730,700
58633,Starlink 31022,Starlink Group 6-32-16,2023 Dec 23,-,730,700
58634,Starlink 31025,Starlink Group 6-32-17,2023 Dec 23,-,730,700
58635,Starlink 31018,Starlink Group 6-32-18,2023 Dec 23,-,730,700
58636,Starlink 31008,Starlink Group 6-32-19,2023 Dec 23,-,730,700
58637,Starlink 31077,Starlink Group 6-32-20,2023 Dec 23,-,730,700
58638,Starlink 31078,Starlink Group 6-32-21,2023 Dec 23,-,730,700
58639,Starlink 31070,Starlink Group 6-32-22,2023 Dec 23,-,730,700
58640,Starlink 31090,Starlink Group 6-32-23,2023 Dec 23,-,730,700
58667,Starlink 31130,Starlink Group 6-36-01,2023 Dec 29,2024 Jan  4 1802,730,700
58668,Starlink 31113,Starlink Group 6-36-02,2023 Dec 29,-,730,700
58669,Starlink 31128,Starlink Group 6-36-03,2023 Dec 29,-,730,700
58670,Starlink 31083,Starlink Group 6-36-04,2023 Dec 29,-,730,700
58671,Starlink 30828,Starlink Group 6-36-05,2023 Dec 29,-,730,700
58672,Starlink 31104,Starlink Group 6-36-06,2023 Dec 29,-,730,700
58673,Starlink 31131,Starlink Group 6-36-07,2023 Dec 29,-,730,700
58674,Starlink 31124,Starlink Group 6-36-08,2023 Dec 29,-,730,700
58675,Starlink 31126,Starlink Group 6-36-09,2023 Dec 29,-,730,700
58676,Starlink 31066,Starlink Group 6-36-10,2023 Dec 29,-,730,700
58677,Starlink 31058,Starlink Group 6-36-11,2023 Dec 29,-,730,700
58678,Starlink 31125,Starlink Group 6-36-12,2023 Dec 29,-,730,700
58679,Starlink 31110,Starlink Group 6-36-13,2023 Dec 29,-,730,700
58680,Starlink 31112,Starlink Group 6-36-14,2023 Dec 29,-,730,700
58681,Starlink 31147,Starlink Group 6-36-15,2023 Dec 29,-,730,700
58682,Starlink 31144,Starlink Group 6-36-16,2023 Dec 29,-,730,700
58683,Starlink 31095,Starlink Group 6-36-17,2023 Dec 29,-,730,700
58684,Starlink 31107,Starlink Group 6-36-18,2023 Dec 29,-,730,700
58685,Starlink 31121,Starlink Group 6-36-19,2023 Dec 29,-,730,700
58686,Starlink 31137,Starlink Group 6-36-20,2023 Dec 29,-,730,700
58687,Starlink 31109,Starlink Group 6-36-21,2023 Dec 29,2024 May 18?,730,700
58688,Starlink 31139,Starlink Group 6-36-22,2023 Dec 29,-,730,700
58689,Starlink 31106,Starlink Group 6-36-23,2023 Dec 29,-,730,700
58705,Starlink 11072,Starlink Group 7-9-01,2024 Jan  3,-,730,700
58706,Starlink 11075,Starlink Group 7-9-02,2024 Jan  3,-,730,700
58707,Starlink 11077,Starlink Group 7-9-03,2024 Jan  3,-,730,700
58708,Starlink 11079,Starlink Group 7-9-04,2024 Jan  3,-,730,700
58709,Starlink 11076,Starlink Group 7-9-05,2024 Jan  3,-,730,700
58710,Starlink 11078,Starlink Group 7-9-06,2024 Jan  3,-,730,700
58711,Starlink 31031,Starlink Group 7-9-07,2024 Jan  3,-,730,700
58712,Starlink 31029,Starlink Group 7-9-08,2024 Jan  3,-,730,700
58713,Starlink 30973,Starlink Group 7-9-09,2024 Jan  3,-,730,700
58714,Starlink 31100,Starlink Group 7-9-10,2024 Jan  3,-,730,700
58715,Starlink 31102,Starlink Group 7-9-11,2024 Jan  3,-,730,700
58716,Starlink 31098,Starlink Group 7-9-12,2024 Jan  3,-,730,700
58717,Starlink 31093,Starlink Group 7-9-13,2024 Jan  3,-,730,700
58718,Starlink 31097,Starlink Group 7-9-14,2024 Jan  3,-,730,700
58719,Starlink 31051,Starlink Group 7-9-15,2024 Jan  3,-,730,700
58720,Starlink 31027,Starlink Group 7-9-16,2024 Jan  3,-,730,700
58721,Starlink 30972,Starlink Group 7-9-17,2024 Jan  3,-,730,700
58722,Starlink 31040,Starlink Group 7-9-18,2024 Jan  3,-,730,700
58723,Starlink 31033,Starlink Group 7-9-19,2024 Jan  3,-,730,700
58724,Starlink 30893,Starlink Group 7-9-20,2024 Jan  3,-,730,700
58725,Starlink 30856,Starlink Group 7-9-21,2024 Jan  3,-,730,700
58728,Starlink 31155,Starlink Group 6-35-01,2024 Jan  7,2025 Mar 31 1715,730,700
58729,Starlink 31115,Starlink Group 6-35-02,2024 Jan  7,-,730,700
58730,Starlink 31150,Starlink Group 6-35-03,2024 Jan  7,2025 Jun 21 0010?,730,700
58731,Starlink 31204,Starlink Group 6-35-04,2024 Jan  7,-,730,700
58732,Starlink 31180,Starlink Group 6-35-05,2024 Jan  7,-,730,700
58733,Starlink 31164,Starlink Group 6-35-06,2024 Jan  7,-,730,700
58734,Starlink 31152,Starlink Group 6-35-07,2024 Jan  7,-,730,700
58735,Starlink 31157,Starlink Group 6-35-08,2024 Jan  7,-,730,700
58736,Starlink 31076,Starlink Group 6-35-09,2024 Jan  7,-,730,700
58737,Starlink 31101,Starlink Group 6-35-10,2024 Jan  7,-,730,700
58738,Starlink 31108,Starlink Group 6-35-11,2024 Jan  7,-,730,700
58739,Starlink 31042,Starlink Group 6-35-12,2024 Jan  7,-,730,700
58740,Starlink 31159,Starlink Group 6-35-13,2024 Jan  7,-,730,700
58741,Starlink 31148,Starlink Group 6-35-14,2024 Jan  7,-,730,700
58742,Starlink 31151,Starlink Group 6-35-15,2024 Jan  7,-,730,700
58743,Starlink 31156,Starlink Group 6-35-16,2024 Jan  7,-,730,700
58744,Starlink 31167,Starlink Group 6-35-17,2024 Jan  7,-,730,700
58745,Starlink 31176,Starlink Group 6-35-18,2024 Jan  7,-,730,700
58746,Starlink 31181,Starlink Group 6-35-19,2024 Jan  7,-,730,700
58747,Starlink 31183,Starlink Group 6-35-20,2024 Jan  7,-,730,700
58748,Starlink 31165,Starlink Group 6-35-21,2024 Jan  7,-,730,700
58749,Starlink 31160,Starlink Group 6-35-22,2024 Jan  7,-,730,700
58750,Starlink 31179,Starlink Group 6-35-23,2024 Jan  7,-,730,700
58765,Starlink 31127,Starlink Group 7-10-01,2024 Jan 14,-,730,700
58766,Starlink 31114,Starlink Group 7-10-02,2024 Jan 14,-,730,700
58767,Starlink 31140,Starlink Group 7-10-03,2024 Jan 14,-,730,700
58768,Starlink 31145,Starlink Group 7-10-04,2024 Jan 14,-,730,700
58769,Starlink 31146,Starlink Group 7-10-05,2024 Jan 14,-,730,700
58770,Starlink 31143,Starlink Group 7-10-06,2024 Jan 14,-,730,700
58771,Starlink 31135,Starlink Group 7-10-07,2024 Jan 14,-,730,700
58772,Starlink 31136,Starlink Group 7-10-08,2024 Jan 14,-,730,700
58773,Starlink 31073,Starlink Group 7-10-09,2024 Jan 14,-,730,700
58774,Starlink 31122,Starlink Group 7-10-10,2024 Jan 14,-,730,700
58775,Starlink 31123,Starlink Group 7-10-11,2024 Jan 14,-,730,700
58776,Starlink 31117,Starlink Group 7-10-12,2024 Jan 14,-,730,700
58777,Starlink 31132,Starlink Group 7-10-13,2024 Jan 14,-,730,700
58778,Starlink 31120,Starlink Group 7-10-14,2024 Jan 14,-,730,700
58779,Starlink 31142,Starlink Group 7-10-15,2024 Jan 14,-,730,700
58780,Starlink 31103,Starlink Group 7-10-16,2024 Jan 14,2024 Aug 26 2354,730,700
58781,Starlink 31099,Starlink Group 7-10-17,2024 Jan 14,-,730,700
58782,Starlink 31060,Starlink Group 7-10-18,2024 Jan 14,-,730,700
58783,Starlink 31047,Starlink Group 7-10-19,2024 Jan 14,-,730,700
58784,Starlink 31039,Starlink Group 7-10-20,2024 Jan 14,-,730,700
58785,Starlink 31034,Starlink Group 7-10-21,2024 Jan 14,-,730,700
58786,Starlink 31024,Starlink Group 7-10-22,2024 Jan 14,-,730,700
58787,Starlink 31189,Starlink Group 6-37-01,2024 Jan 15,-,730,700
58788,Starlink 31185,Starlink Group 6-37-02,2024 Jan 15,-,730,700
